"영화명","개봉일","매출액","매출액점유율","누적매출액","관객수","누적관객수","스크린수","상영횟수","대표국적","제작사","배급사","등급","장르","감독","배우"
"돈 맛",2016-09-29,8439000,0,8439000,1733,1733,50,54,"한국","(주)블루아이엔터테인먼트","(주)박수엔터테인먼트","청소년관람불가","멜로/로맨스","홍수동,백수호","이은미"
"광인옥한흠",2017-12-28,12065500,0,12065500,1637,1637,18,81,"한국","파이오니아21","파이오니아21","전체관람가","다큐멘터리","김상철","옥한흠"
"나는 증인이다",2016-09-14,7113800,0,7113800,1407,1407,2,99,"한국","(주)문와쳐","(주)문와쳐","15세이상관람가","미스터리,스릴러","안상훈","양미"
"하숙집 2",2016-01-07,7053000,0,7053000,1266,1266,20,46,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","정태령","류현아"
"연평해전",2015-06-24,4062500,0,45567290830,1172,6044956,4,37,"한국","(주)로제타시네마","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","드라마","김학순","김무열"
"아더왕의 전설",2016-11-09,17510400,0,17510400,1165,1165,5,35,"한국","(주)패뷸러스","(주)패뷸러스","전체관람가","공연,뮤지컬","정성복","카미유"
"시발, 놈: 인류의 시작",2016-08-18,8802400,0,8802400,1159,1159,10,150,"한국","(주)엣나인필름","(주)엣나인필름","15세이상관람가","코미디,드라마","백승기","손이용"
"1급기밀",2018-01-24,8562000,0,8562000,992,992,2,5,"한국","(주)미인픽쳐스,(주)미디어모굴","(주)리틀빅픽쳐스","12세이상관람가","드라마","홍기선","김상경"
"헬머니",2015-03-05,2830000,0,4122996972,942,523871,1,24,"한국","(주)전망좋은 영화사,TCO(주)더콘텐츠온","(주)넥스트엔터테인먼트월드(NEW)","청소년관람불가","코미디","신한솔","김수미"
"사도",2015-09-16,3143000,0,48846045501,802,6247651,1,17,"한국","(주)타이거픽쳐스","(주)쇼박스","12세이상관람가","사극","이준익","송강호"
"검은 사제들",2015-11-05,4318500,0,42409600592,787,5442915,5,22,"한국","영화사 집","(주)씨제이이엔엠","15세이상관람가","미스터리,드라마","장재현","김윤석"
"암살",2015-07-22,3155000,0,98466287781,783,12706483,1,26,"한국","(주)케이퍼필름","(주)쇼박스","15세이상관람가","액션,드라마","최동훈","전지현"
"극적인 하룻밤",2015-12-03,6106000,0,2616673429,757,321641,7,29,"한국","(주)연우무대,(주)인사이드픽쳐스","CGV아트하우스","청소년관람불가","멜로/로맨스,코미디","하기호","윤계상"
"수상한 언니들",2016-03-03,3333000,0,3333000,616,616,21,27,"한국","(주)인터하우스","(주)투한미디어","청소년관람불가","멜로/로맨스,코미디","노진수","고원"
"개인교수: 심화학습",2016-02-18,3688000,0,3688000,571,571,20,46,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","정태령","허예창"
"동거의 목적",2016-03-31,2945000,0,2945000,566,566,20,40,"한국","(주)씨네토리","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","조성우","주예빈"
"착한 여비서의 목적",2016-05-20,2889000,0,2889000,561,561,20,22,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","김효재","김도희"
"관음증",2016-02-25,2926000,0,2926000,559,559,20,33,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","이상빈","이윤선"
"젊은 엄마 4",2016-04-28,2859000,0,2859000,556,556,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","김효재","수지"
"청춘학당2 기생난입야사",2016-03-03,3313000,0,3313000,556,556,20,49,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가","코미디,드라마","김대성","전현수"
"젊은엄마 : 디 오리지널",2016-06-23,2670000,0,2670000,516,516,20,39,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","정도수","백슬비"
"러시아 엄마",2016-07-28,2560000,0,2560000,497,497,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","최원준","리나"
"입영전야",2016-04-05,3290000,0,3290000,492,492,20,46,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,코미디","유승택","임형순"
"등산의 목적",2016-03-03,2507000,0,2507000,484,484,20,24,"한국","주식회사 비엠미디어","주식회사 비엠미디어","청소년관람불가","멜로/로맨스","조형운","이슬기"
"알바생들",2016-04-28,2349000,0,2349000,465,465,20,24,"한국","(주)인터하우스","(주)나우콘텐츠","청소년관람불가","드라마","홍수동","이은미"
"청불학원: 무삭제판",2017-04-10,2353000,0,2353000,465,465,20,22,"한국","(주)로드하우스","(주)로드하우스","청소년관람불가","멜로/로맨스,코미디","최무연",NA
"동창회의 목적 2",2017-09-19,2263000,0,2263000,444,444,20,22,"한국","영화사 인연","영화사 인연","청소년관람불가","멜로/로맨스,드라마","성우진","이도현"
"금지된 섹스, 달콤한 복수",2016-01-14,2374000,0,2374000,427,427,21,49,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,스릴러","이숭환","송은채"
"허삼관",2015-01-14,1272000,0,7410215569,424,956103,1,16,"한국","(주)두타연,(주)판타지오픽쳐스","(주)넥스트엔터테인먼트월드(NEW)","12세이상관람가","드라마","하정우","하정우"
"순수의 시대",2015-03-05,2098000,0,3743046828,417,470308,1,7,"한국","(주)화인웍스,(주)키메이커","(주)씨제이이엔엠","청소년관람불가","사극,드라마","안상훈","신하균"
"탐정사무소 - 사랑과 전쟁",2016-05-13,2097000,0,2097000,415,415,20,23,"한국","(주)매니아22","(주)나우콘텐츠","청소년관람불가","스릴러,드라마","이동현","강현중"
"그것만이 내 세상",2018-01-17,3312000,0,3312000,414,414,1,1,"한국","(주)제이케이필름,(주)씨제이이엔엠","(주)씨제이이엔엠","12세이상관람가","코미디,드라마","최성현","이병헌"
"야한 누나들",2016-02-11,2102000,0,2102000,400,400,20,40,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","이채담"
"맛있는 만남",2016-02-29,2054000,0,2054000,394,394,19,45,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이전","차주현"
"야한밤 심야극장",2016-02-25,1964000,0,1964000,386,386,20,46,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이민환","이채담"
"뜨거운 이웃",2016-01-28,2020000,0,2020000,382,382,20,42,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이전","이채담"
"자유연애시대",2016-02-04,1960000,0,1960000,365,365,20,25,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이전","박하얀"
"붉은 비키니 무삭제판",2017-08-21,1853000,0,1853000,360,360,20,21,"한국","(주)로드하우스","(주)로드하우스","청소년관람불가","멜로/로맨스,드라마","최무연",NA
"두 엄마",2017-08-14,1794000,0,1794000,350,350,20,22,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이도시","이민욱"
"위선자들: 감독판",2016-04-21,1750000,0,1750000,340,340,20,20,"한국","(주)영화사메이플러스","THE 픽쳐스,주식회사 마운틴픽쳐스","청소년관람불가","드라마","김진홍","권민중"
"형의 여자",2016-12-15,2411000,0,2411000,337,337,20,21,"한국","(유)쏘아필름","(유)쏘아필름","청소년관람불가","멜로/로맨스,드라마","모리카와 케이,모리오카 토시유키","시나토"
"내 이웃의 아내",2016-07-28,1729000,0,1729000,333,333,20,20,"한국","블루스필름","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","정대만","김진선"
"사랑받지 못한 여자",2017-01-24,2097000,0,2097000,327,327,14,19,"한국","(주)케이피필름","(주)모멘텀엔터테인먼트","청소년관람불가","드라마,멜로/로맨스","노진수","김화연"
"부부의 스폰서",2016-09-09,1584000,0,1584000,313,313,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","황성욱","김진선"
"야한이야기",2016-09-29,1587000,0,1587000,313,313,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","김철수","시후"
"엔조이닷컴",2016-04-28,1634000,0,1634000,311,311,20,20,"한국","영화사청춘 주식회사","(주)라이크콘텐츠","청소년관람불가","멜로/로맨스,드라마","백수호","이혜빈"
"여배우 섹스 스캔들",2016-03-09,1657000,0,1657000,311,311,20,21,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","야마삐","지원"
"아이돌 섹스 스캔들",2016-03-16,1680000,0,1680000,309,309,19,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","야마삐","주희"
"열정같은소리하고있네",2015-11-25,2440000,0,4761399902,305,654407,1,2,"한국","반짝반짝영화사(주)","(주)넥스트엔터테인먼트월드(NEW)","15세이상관람가","드라마","정기훈","정재영"
"애마부인 2016",2016-06-14,1638000,0,1638000,301,301,21,21,"한국","드림로드","드림로드","청소년관람불가","멜로/로맨스","김미연","류현아"
"탐욕",2016-05-12,1555000,0,1555000,301,301,20,20,"한국","주식회사 루믹스미디어","주식회사 루믹스미디어","청소년관람불가","멜로/로맨스","김정욱","안민영"
"형님 아내",2016-05-03,1555000,0,1555000,300,300,19,19,"한국","이돌영화사","이돌영화사","청소년관람불가","멜로/로맨스","이돌","이은미"
"그놈이다",2015-10-28,2384000,0,8098811152,298,1046313,1,1,"한국","상상필름(주),(주)브라더픽처스","CGV아트하우스","15세이상관람가","스릴러","윤준형","주원"
"캘린더걸",2016-04-07,1598000,0,1598000,295,295,20,20,"한국","스마일컨텐츠","(주)유비네트워크","청소년관람불가","멜로/로맨스","강현철","박하얀"
"여자전쟁: 비열한 거래",2016-06-16,1544000,0,1544000,292,292,21,22,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마","노진수","김선영"
"탐정사무소-평강공주와 바보온달 무삭제판",2016-06-15,1728000,0,1728000,292,292,20,24,"한국","(주)매니아22","(주)나우콘텐츠","청소년관람불가","스릴러,드라마","이동현","강현중"
"여자전쟁: 봉천동 혈투",2016-07-14,1534000,0,1534000,291,291,21,21,"한국","(주)베르디미디어","TCO(주)더콘텐츠온","청소년관람불가","드라마","권성국","태미"
"주말부부",2016-07-08,1540000,0,1540000,291,291,21,21,"한국","(주)전망좋은 영화사","(주)전망좋은 영화사","청소년관람불가","멜로/로맨스,드라마","기대호","장태산"
"우리 지금 할래",2016-04-20,1483000,0,1483000,286,286,20,22,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수","수지"
"P.S. 걸",2016-02-04,1673000,0,1673000,285,285,21,34,"한국","전망 PRODUCTION","전망 PRODUCTION","청소년관람불가","스릴러,멜로/로맨스","원석호","강은혜"
"잠 못 이루는 섹스 2",2016-05-18,1477000,0,1477000,285,285,20,21,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민환","김도희"
"맛있는 떡",2016-04-27,1465000,0,1465000,283,283,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이승환","박재완"
"옆집 누나",2016-05-12,1465000,0,1465000,283,283,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민환","정숙희"
"친구 누나",2016-03-10,1593000,0,1593000,282,282,21,30,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","채길병","박초현"
"잠 못 이루는 섹스",2016-03-31,1495000,0,1495000,281,281,19,19,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민환,이숭환","제희"
"썰만화",2016-02-25,1571000,0,1571000,275,275,21,34,"한국","(주)골든몽키스미디어그룹","TCO(주)더콘텐츠온","청소년관람불가","코미디,드라마,멜로/로맨스","안일환","이채담"
"누나 친구",2016-01-21,1545000,0,1545000,273,273,21,30,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","신현철","정서윤"
"장수상회",2015-04-09,1610000,0,8738974643,269,1166049,1,3,"한국","(주)빅픽쳐,(주)씨제이이엔엠","(주)씨제이이엔엠","12세이상관람가","멜로/로맨스,드라마","강제규","박해빛"
"정사 : 결혼 말고 연애",2016-04-19,1454000,0,1454000,262,262,20,21,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","조경훈","유소현"
"착한 형수 2",2017-10-19,1561000,0,1561000,261,261,20,40,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","곽영근","이채담"
"이웃동서",2016-05-16,1348000,0,1348000,253,253,21,21,"한국","전망 PRODUCTION","전망 PRODUCTION","청소년관람불가","멜로/로맨스","기대호","이은미"
"남녀의 궁합",2016-05-19,1344000,0,1344000,252,252,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","채길병","이지우"
"외도",2016-07-14,1330000,0,1330000,252,252,20,20,"한국","㈜리필름","㈜리필름","청소년관람불가","멜로/로맨스,드라마","최우성","이은미"
"감출 수 없는 본능-몰카",2016-06-09,1322000,0,1322000,250,250,20,21,"한국","(주)큰손엔터테인먼트","모비딕엔터테인먼트(주)","청소년관람불가","드라마,멜로/로맨스,스릴러","김병관","이선주"
"타부-새누나",2016-06-16,1267000,0,1267000,243,243,20,21,"한국","(주)콘텐츠윙","(주)콘텐츠윙","청소년관람불가","멜로/로맨스,스릴러","이슬","정선민"
"엄마친구 2",2016-09-01,1276000,0,1276000,242,242,20,20,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가","드라마","김대성","이은미"
"그녀의 섹스 테크닉",2016-07-20,1200000,0,1200000,231,231,20,21,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이재남",NA
"맛있는 영화",2016-05-25,1207000,0,1207000,231,231,20,21,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"로라의 섹스 파트너",2016-07-28,1197000,0,1197000,230,230,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"어린여자 : 맛있는 관음",2016-07-08,1202000,0,1202000,230,230,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민환","강예나"
"여선생",2017-09-21,1212000,0,1212000,230,230,20,20,"한국","(주)영화사히트","(주)영화사히트","청소년관람불가","코미디","김대성",NA
"완전한 사육 : 소원을 말해봐",2016-06-01,1202000,0,1202000,230,230,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","박범수",NA
"아빠가 돌아왔다",2016-05-19,1450000,0,1450000,220,220,1,4,"한국","굿픽처스","(유)조이앤시네마","15세이상관람가","가족,드라마","윤여창","조동혁"
"미스 푸줏간",2017-07-11,1715000,0,1715000,215,215,1,2,"한국","(주)전망좋은 영화사","(주)드림팩트엔터테인먼트","청소년관람불가","코미디,멜로/로맨스,드라마","지길웅","김민준"
"초대남",2017-05-23,1087000,0,1087000,215,215,20,20,"한국","(주)제이디테크","(주)제이디테크","청소년관람불가","멜로/로맨스","강유민","이은미"
"맛있는 워킹걸",2017-02-02,940000,0,940000,214,214,20,91,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","화니","백지훈"
"나만의 승진 테크닉",2016-07-07,1089000,0,1089000,213,213,20,20,"한국","(주)대양미디어","노바엔터테인먼트","청소년관람불가","멜로/로맨스","강백호",NA
"내 친구의 엄마",2016-10-12,1095000,0,1095000,208,208,16,20,"한국","엠아이픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","탁승오","이유찬"
"외박: 친구의 여자",2016-09-22,1085000,0,1085000,204,204,20,20,"한국","영화사 인연","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","유승택","김택민"
"내 친구의 남편",2017-04-11,1029000,0,1029000,202,202,20,20,"한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스,드라마","주종백",NA
"바람난 여자들",2016-07-21,1068000,0,1068000,196,196,20,20,"한국","(주)영화사 사계절","(주)영화사 사계절","청소년관람불가","멜로/로맨스","기대호","이향미"
"젊은 형수: 참을 수 없는 맛-감독판",2017-09-11,1047000,0,1047000,194,194,19,23,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마,멜로/로맨스","박은수",NA
"동호회의 목적",2016-06-16,1049000,0,1049000,193,193,20,20,"한국","(주)영화사 사계절,펀펀한영화사","(주)영화사 사계절","청소년관람불가","멜로/로맨스","조경훈","고찬우"
"하고 싶은 날",2016-06-28,1049000,0,1049000,193,193,20,20,"한국","(주)푸른별 엔터테인먼트","(주)푸른별 엔터테인먼트","청소년관람불가","멜로/로맨스","장정관",NA
"베테랑",2015-08-05,1109000,0,105169264250,191,13414200,2,9,"한국","(주)외유내강,(주)필름케이","(주)씨제이이엔엠","15세이상관람가","액션,드라마","류승완","황정민"
"아내의 동영상",2017-04-27,955000,0,955000,189,189,20,24,"한국","제이프러스미디어","제이프러스미디어","청소년관람불가","멜로/로맨스","강명진","박주빈"
"두근두근",2017-09-18,992000,0,992000,187,187,21,21,"한국","(주)플랜오십일","(주)플랜오십일","청소년관람불가","멜로/로맨스","노진수","박주현"
"딸의 친구 2",2017-10-18,1038000,0,1038000,185,185,20,20,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","계장혁",NA
"실종: 사라진아내",2016-11-01,974000,0,974000,185,185,20,20,"한국","(주)영화사희망","주식회사 루믹스미디어","청소년관람불가","스릴러,멜로/로맨스,액션","노병하","정겨운"
"다이노 타임",2015-04-30,996100,0,2109592900,184,285084,1,30,"한국","주식회사 토이온","(주)씨제이이엔엠","전체관람가","애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니"
"어린 형수 - 무삭제판",2016-10-13,965000,0,965000,184,184,20,21,"한국","핵존슨","핵존슨","청소년관람불가","멜로/로맨스","최우성",NA
"불륜의 후예",2016-09-30,963000,0,963000,183,183,20,20,"한국","선셋 시네마","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","이상수","이채담"
"이파니의 시크릿 관음클럽",2016-10-25,960000,0,960000,183,183,20,20,"한국","판타스틱룸미디어","판타스틱룸미디어","청소년관람불가","드라마","오상원","이파니"
"형님아내2",2016-08-31,960000,0,960000,183,183,20,20,"한국","이돌영화사","이돌영화사","청소년관람불가","멜로/로맨스","이돌","이채담"
"2017복상사",2017-11-09,1009000,0,1009000,182,182,20,20,"한국","(주)한사리미디어","(주)한사리미디어","청소년관람불가","기타","김철수",NA
"가루지기: 변강쇠 더 비기닝 - 무삭제판",2017-09-21,1002000,0,1002000,181,181,20,20,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","정진호","배선아"
"그녀의 깊은 정사-감독판",2017-09-14,937000,0,937000,181,181,19,30,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마,멜로/로맨스","이전",NA
"달콤한 채찍",2017-11-02,1007000,0,1007000,181,181,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","멜로/로맨스","지슬","이경민"
"사촌누나와 동거-무삭제",2017-12-21,1e+06,0,1e+06,180,180,20,20,"한국","(주)이놀미디어","(주)이놀미디어","청소년관람불가","기타","김순수","이은미"
"젊은남편 젊은아빠",2017-10-19,996000,0,996000,180,180,20,20,"한국","골든타이드픽처스(주)","골든타이드픽처스(주)","청소년관람불가","기타","최원준",NA
"19금 정사: 말할 수 없는 비밀",2016-08-18,942000,0,942000,179,179,19,22,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","드라마","박범수",NA
"변강쇠 VS 어우동 - 무삭제판",2017-11-28,990000,0,990000,179,179,20,20,"한국","모히또필름","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","정진호",NA
"신어우동 - 무삭제판",2017-11-28,990000,0,990000,179,179,20,20,"한국","너바나 필름","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","김태수",NA
"아내의 101번째 결혼 무삭제판",2017-12-07,995000,0,995000,179,179,20,20,"한국","(주)씨맥스커뮤니케이션즈","(주)레드언더미디어","청소년관람불가","멜로/로맨스","최석원","이채담"
"어린 형수 3",2017-11-28,995000,0,995000,179,179,19,20,"한국","핵존슨","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성","장인혁"
"요정 미인관 무삭제판",2017-11-30,991000,0,991000,179,179,20,20,"한국","(주)씨맥스커뮤니케이션즈","(주)씨맥스커뮤니케이션즈","청소년관람불가",NA,"에로핑","한가희"
"19 섹스 맛있는 속 궁합",2016-09-02,930000,0,930000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이민우",NA
"19금 만남의 목적",2016-09-02,930000,0,930000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","이세일",NA
"내 아내의 친구",2016-09-08,922000,0,922000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스","엠씨짱",NA
"색다른 정사",2016-08-04,933000,0,933000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이재남",NA
"속사정",2017-05-18,901000,0,901000,177,177,20,22,"한국","RGB","THE 픽쳐스","청소년관람불가","스릴러","조일준","지은서"
"원정여행",2017-08-31,937000,0,937000,177,177,20,20,"한국","참프로덕션","THE 픽쳐스","청소년관람불가","멜로/로맨스","국만중","박주빈"
"육체인터뷰",2017-07-14,931000,0,931000,177,177,20,20,"한국","(주)인포투스","(주)인포투스","청소년관람불가","멜로/로맨스","에로핑","임시우"
"음란 기생 - 무삭제판",2017-07-11,931000,0,931000,177,177,20,20,"한국","너바나 필름","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","김태수",NA
"일대일",2017-07-31,932000,0,932000,177,177,20,20,"한국","(주)그라운드미디어","(주)그라운드미디어","청소년관람불가","멜로/로맨스,코미디","정미나","서한"
"정사: 은밀한 밀애",2016-08-16,927000,0,927000,177,177,20,20,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","이재상","김도희"
"누드모델",2017-06-01,891000,0,891000,176,176,20,21,"한국","판타스틱룸미디어","판타스틱룸미디어","청소년관람불가","멜로/로맨스,스릴러","오상원","노성균"
"올래?! 천사들의 도시편",2017-09-13,933000,0,933000,176,176,20,20,"한국","(주)제이에이와이이엔터테인먼트","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","노승탁",NA
"처음엔 다 그래",2017-09-14,950000,0,950000,176,176,16,16,"한국","컨버전스티비","컨버전스티비","청소년관람불가",NA,"박선재",NA
"힐링캠프 : 한 세상",2017-06-22,878000,0,878000,176,176,20,20,"한국","참프로덕션","THE 픽쳐스","청소년관람불가","멜로/로맨스","국만중","양민우"
"썸 - 은밀한 이야기 : 무삭제판",2017-05-22,887000,0,887000,175,175,20,20,"한국","(주)스토리제이","(주)스토리제이","청소년관람불가","기타","송정규",NA
"옆집여자",2017-06-20,881000,0,881000,175,175,20,20,"한국","배드픽쳐스","(주)제이에이와이이엔터테인먼트","청소년관람불가","멜로/로맨스","마의성,정태성","이상헌"
"티켓 다방 - 무삭제판",2017-06-16,876000,0,876000,175,175,20,20,"한국","너바나 필름","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","김태수",NA
"올리고당 더 무비",2017-07-04,887000,0,887000,172,172,20,20,"한국","(주)농담","(주)농담","청소년관람불가","드라마,코미디,멜로/로맨스,스릴러,성인물(에로)","노진수",NA
"매너선생님",2016-09-22,933000,0,933000,171,171,20,23,"한국","(주)인터하우스","노바엔터테인먼트","청소년관람불가","코미디,멜로/로맨스","노진수","여민정"
"착한불륜",2017-04-25,848000,0,848000,170,170,20,25,"한국","(주)인포투스","(주)인포투스","청소년관람불가","멜로/로맨스","에로핑",NA
"형수의 직업",2017-08-31,913000,0,913000,170,170,20,20,"한국","(주)마이애미미디어","(주)마이애미미디어","청소년관람불가","멜로/로맨스,성인물(에로)","노현진","박주빈"
"야설 쓰는 여자",2016-08-24,917000,0,917000,169,169,21,21,"한국","(주)대양미디어","노바엔터테인먼트","청소년관람불가","드라마","강백호","하경"
"어린 아내",2016-11-18,846000,0,846000,168,168,20,32,"한국","(주)케이알씨지","(주)케이알씨지","청소년관람불가","멜로/로맨스,드라마","화니",NA
"침대렐라",2016-09-22,910000,0,910000,168,168,20,20,"한국","(주)로드하우스","노바엔터테인먼트","청소년관람불가","멜로/로맨스","최무연","박주빈"
"타는 여자",2016-11-25,907000,0,907000,168,168,20,20,"한국","주식회사 비엠미디어","주식회사 비엠미디어","청소년관람불가","멜로/로맨스","이철민,정재혁","박주빈"
"야한목소리-쏠리네 무삭제",2017-03-23,845000,0,845000,166,166,20,20,"한국","무비집","THE 픽쳐스","청소년관람불가","멜로/로맨스,코미디","이두희","백세리"
"가족의 재구성",2017-02-14,842000,0,842000,165,165,20,20,"한국","조박픽쳐스","조박픽쳐스","청소년관람불가","멜로/로맨스","최재후",NA
"딸의 친구 - 무삭제판",2017-02-21,841000,0,841000,165,165,20,20,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성",NA
"맛 2016: 삼시색기- 무삭제판",2016-11-24,842000,0,842000,165,165,20,20,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","박주빈"
"사촌여동생",2017-06-13,826000,0,826000,165,165,20,20,"한국","케이제이픽처스","케이제이픽처스","청소년관람불가","드라마","양호열","유지원"
"아빠친구",2016-08-18,894000,0,894000,165,165,20,21,"한국","스마일컨텐츠","스마일컨텐츠","청소년관람불가","멜로/로맨스","이슬","이수민"
"안해",2017-02-23,845000,0,845000,165,165,20,20,"한국","(주)콘텐츠윙","(주)콘텐츠윙","청소년관람불가","드라마,멜로/로맨스","이강림","최신호"
"어린 형수 2 - 무삭제판",2017-03-07,839000,0,839000,165,165,20,20,"한국","너바나 필름","너바나 필름","청소년관람불가","멜로/로맨스","김태수","한가희"
"엠티의 목적",2016-11-29,850000,0,850000,165,165,20,20,"한국","에이치케이 이엔엠","주식회사 루믹스미디어","청소년관람불가","드라마,코미디","금마성","조세호"
"유혹",2017-01-19,840000,0,840000,165,165,20,20,"한국","주식회사 루믹스미디어","주식회사 루믹스미디어","청소년관람불가","드라마,스릴러","최우성","류한홍"
"음란 과외 - 무삭제판",2017-01-02,842000,0,842000,165,165,19,20,"한국","(주)컨텐츠 빌리지","(주)컨텐츠 빌리지","청소년관람불가","멜로/로맨스","최우성","박주빈"
"음란 선비 - 무삭제판",2017-01-11,842000,0,842000,165,165,20,20,"한국","(주)에이블엔터테인먼트","(주)에이블엔터테인먼트","청소년관람불가","멜로/로맨스","최우성","오주하"
"특이점이 온 영화",2017-03-07,839000,0,839000,165,165,20,20,"한국","밀크픽처스","밀크픽처스","청소년관람불가","코미디,멜로/로맨스","공자관","이수민"
"형님아내3(아랫집 부인)",2017-04-13,846000,0,846000,165,165,20,20,"한국","이돌영화사","이돌영화사","청소년관람불가","멜로/로맨스,액션","이돌","최사랑"
"내 아내의 초대남들:네토라레",2017-10-30,913000,0,913000,163,163,20,20,"한국","(주)마이애미미디어","(주)마이애미미디어","청소년관람불가","멜로/로맨스","노현진","강민우"
